blynas	Plonas apvalus valgis; jį kepame keptuvėje su uogiene.	pancake	A thin round food; we fry it in a pan with jam.	Sekmadienį mama kepa blynus.	On Sunday mom bakes pancakes.	noun
programėlė	Ją atidarome telefone, kai norime žiūrėti orą ar žemėlapį.	app	We open it on the telephone when we want to look at the weather or a map.	Telefone turiu naują programėlę.	On the telephone I have a new app.	noun
drąsus	Toks, kuris nebijo pavojaus ir eina pirmas.	brave	One who is not afraid of danger and goes first.	Drąsi mergaitė padėjo mažam vaikui.	The brave girl helped a small child.	adj
lemputė	Mažas stiklinis daiktas; kai jis dega, kambaryje šviesu.	bulb	A small glass thing; when it burns, the room is bright.	Virtuvėje reikia naujos lemputės.	The kitchen needs a new bulb.	noun
būdas	Tai, kaip žmogus ką nors daro ar išmoksta.	way	That which is how a person does or learns something.	Radome greitą būdą išmokti žodžius.	We found a quick way to learn the words.	noun
galimybė	Kai žmogus turi iš ko rinktis: dirbti arba mokytis.	possibility	When a person has something to choose from: to work or to study.	Turime galimybę dirbti namuose.	We have the possibility to work at home.	noun
naudingas	Toks, kuris žmogui labai padeda dirbti ir gyventi.	useful	One that helps a person a lot to work and to live.	Ši knyga labai naudinga studentams.	This book is very useful for students.	adj
tėvai	Mama ir tėtis; jie kartu turi vaikų.	parents	Mom and dad; together they have children.	Vakare skambinu tėvams.	In the evening I call my parents.	noun
sekretorius	Žmogus, kuris tvarko direktoriaus laiškus ir dokumentus.	secretary	A person who arranges the director's letters and documents.	Kalbėjau su sekretoriumi telefonu.	I spoke with the secretary on the telephone.	noun
technologija	Naujos mašinos ir kompiuteriai, kurie padeda žmonėms dirbti.	technology	New machines and computers, which help people to work.	Mokykloje mokomės apie naujas technologijas.	At school we learn about new technologies.	noun
gėrimas	Šaltas ar karštas skystis stiklinėje: vanduo, arbata, sultys.	drink	A cold or hot liquid in a glass: water, tea, juice.	Kavinėje užsisakiau šaltą gėrimą.	In the café I ordered a cold drink.	noun
raidė	Vienas abėcėlės ženklas: A, B ar Ž.	letter (of the alphabet)	One sign of the alphabet: A, B or Ž.	Vaikas rašo pirmą savo vardo raidę.	The child writes the first letter of his name.	noun
liežuvis	Minkšta kūno dalis burnoje; ja jaučiame skonį.	tongue	A soft body part in the mouth; with it we feel taste.	Vaikas parodė gydytojui liežuvį.	The child showed the doctor his tongue.	noun
banga	Vandens kalnas, kurį jūroje kelia stiprus vėjas.	wave	A mountain of water, which in the sea the strong wind raises.	Vaikai bėga nuo šaltų bangų.	The children run from the cold waves.	noun
centimetras	Trumpas ilgis; maždaug toks platus yra pirštas.	centimetre	A short length; about this wide is a finger.	Šis pieštukas yra dešimt centimetrų ilgio.	This pencil is ten centimetres long.	noun
sužalojimas	Kai per sportą ar avariją lūžta kaulas arba teka kraujas.	injury	When during sport or an accident a bone breaks or blood flows.	Gydytojas apžiūrėjo berniuko sužalojimus.	The doctor examined the boy's injuries.	noun
kasti	Daryti duobę žemėje rankomis ar mašina.	to dig	To make a hole in the ground with hands or a machine.	Sode kasame duobę medžiui.	In the garden we dig a hole for a tree.	verb
maitinti	Duoti valgyti gyvūnui ar mažam vaikui.	to feed	To give food to an animal or a small child.	Rytais maitinu savo katę.	In the mornings I feed my cat.	verb
kurčias	Toks, kuris nieko negirdi.	deaf	One who hears nothing.	Mano senelė yra visai kurčia.	My grandmother is completely deaf.	adj
ankštas	Toks, kuris spaudžia; batai per maži kojoms.	tight	One that presses; the shoes are too small for the feet.	Nauji batai man per ankšti.	The new shoes are too tight for me.	adj
aštuoniasdešimt	Keturis kartus po dvidešimt.	eighty	Four times twenty.	Mano močiutei yra aštuoniasdešimt metų.	My grandmother is eighty years old.	num
milijonas	Tūkstantis kartų po tūkstantį.	million	A thousand times a thousand.	Šis namas kainuoja milijoną eurų.	This house costs a million euros.	num
vienuolika	Tiek, kiek žaidėjų yra futbolo komandoje.	eleven	As many as there are players in a football team.	Klasėje mokosi vienuolika vaikų.	In the class eleven children study.	num
tie	Žodis apie kelis žmones ar daiktus, kurie yra toli.	those	A word about several people or things that are far away.	Tuose namuose gyvena mano draugai.	In those houses live my friends.	pron
drausti	Sakyti, kad kitas žmogus negali to daryti.	to forbid	To say that another person may not do it.	Mama draudžia vaikams valgyti saldainius.	Mom forbids the children to eat sweets.	verb
koldūnas	Mažas tešlos gabalas su mėsa viduje; verdame vandenyje.	dumpling	A small piece of dough with meat inside; we boil it in water.	Pietums valgėme karštus koldūnus.	For lunch we ate hot dumplings.	noun
baterija	Mažas daiktas, iš kurio telefonas gauna elektrą.	battery	A small thing from which the telephone gets electricity.	Mano laikrodžiui reikia naujos baterijos.	My watch needs a new battery.	noun
kantrus	Toks, kuris moka ilgai laukti ir nepyksta.	patient (able to wait)	One who can wait for a long time and does not get angry.	Mokytoja labai kantri su vaikais.	The teacher is very patient with the children.	adj
nuoma	Pinigai šeimininkui už butą, kuris nėra tavo.	rent	Money to the owner for a flat which is not yours.	Kas mėnesį mokame nuomą.	Every month we pay the rent.	noun
paslaptis	Tai, ko niekam nesakome ir laikome tik sau.	secret	That which we tell to no one and keep only for ourselves.	Sesuo pasakė man didelę paslaptį.	The sister told me a big secret.	noun
naujienos	Tai, ką kas vakarą girdime per televizorių apie šalį.	news	That which every evening we hear on the television about the country.	Vakare seneliai žiūri naujienas.	In the evening the grandparents watch the news.	noun
nemokamas	Toks, už kurį nereikia duoti pinigų.	free (of charge)	One for which it is not necessary to give money.	Muziejuje vaikams bilietai yra nemokami.	In the museum the tickets for children are free.	adj
